date,Mkt-RF,SMB,HML,RMW,CMA,RF
19800910,0.67,0.33,-0.2,0.01,-0.08,0.04
19800911,0.68,0.42,-0.94,0.29,-0.3,0.04
19800912,0.08,0.59,-0.6,0.05,-0.31,0.04
19800915,0.08,0.03,-0.39,0.03,0.29,0.04
19800916,0.9,-0.01,-0.8,0.36,-0.72,0.04
19800917,1.5,-0.28,-1.05,0.64,-0.63,0.04
19800918,-0.34,0.15,0.09,0.04,-0.07,0.04
19800919,0.57,0.2,-0.43,0.12,-0.23,0.04
19800922,0.76,-0.63,-0.72,0.42,-0.63,0.04
19800923,-0.68,-0.43,0.28,0.12,-0.07,0.04
19800924,0.61,-0.63,-0.44,0.35,-0.53,0.04
19800925,-1.18,0.56,0.21,-0.37,0.45,0.04
19800926,-2.01,0,0.81,-0.18,0.29,0.04
19800929,-2.42,-0.62,1.08,-0.3,0.71,0.04
19800930,1.5,-0.1,-0.95,0.52,-0.45,0.04
19801001,1.31,-0.47,-1.57,1.1,-1.27,0.04
19801002,0.71,-0.09,-0.57,0.36,-0.16,0.04
19801003,1.12,0.29,-0.55,0.18,-0.18,0.04
19801006,1.71,-0.21,-0.9,0.4,-0.75,0.04
19801007,-0.49,0.3,0.04,-0.16,0.19,0.04
19801008,0.49,0.2,-0.58,0.23,-0.32,0.04
19801009,-0.37,0.56,0.05,-0.16,-0.16,0.04
19801010,-0.43,0.47,0.37,-0.04,0.14,0.04
19801013,1.12,-0.46,-0.41,0.67,-0.36,0.04
19801014,-0.01,0.19,-0.07,0.01,0.13,0.04
19801015,1.11,-0.6,-0.54,0.61,-0.2,0.04
19801016,-1.18,0.42,0.74,-0.25,0.23,0.04
19801017,-0.52,0.09,0.06,-0.48,0.39,0.04
19801020,0.6,-0.48,0.05,0.22,-0.15,0.04
19801021,-0.62,0.31,0.11,-0.11,-0.08,0.04
19801022,0.15,0.45,-0.2,-0.23,-0.2,0.04
19801023,-1.79,0.62,0.87,-0.53,0.56,0.04
19801024,0.24,0.01,0.17,-0.19,0.21,0.04
19801027,-1.4,0.55,0.41,-0.23,0.41,0.04
19801028,0,-0.18,-0.51,0.4,-0.08,0.04
19801029,-0.14,0.23,-0.22,-0.01,-0.09,0.04
19801030,-1.44,0.46,0.51,-0.25,0.45,0.04
19801031,0.96,-0.53,-0.21,0.29,-0.17,0.04
19801103,1.11,-0.57,-0.76,0.59,-0.41,0.05
19801105,1.69,-0.45,-1.39,0.97,-0.65,0.05
19801106,-1.78,0.36,0.26,-0.05,0.42,0.05
19801107,0.12,-0.49,-0.09,0.3,-0.11,0.05
19801110,0.27,-0.22,-0.41,0.11,-0.25,0.05
19801111,1.2,-0.28,-0.24,-0.12,-0.59,0.05
19801112,2.35,-0.96,-1.12,0.62,-0.84,0.05
19801113,1.46,-0.36,-0.88,0.64,-0.52,0.05
19801114,0.49,0.1,-0.49,0.37,-0.61,0.05
19801117,0.39,-0.5,-0.43,0.35,-0.27,0.05
19801118,1.38,-0.66,-0.96,0.56,-0.52,0.05
19801119,-0.37,0.71,-0.6,0.2,-0.25,0.05
19801120,0.92,-0.3,-0.33,0.1,-0.19,0.05
19801121,-0.87,0.59,-0.15,-0.34,0.27,0.05
19801124,-0.63,-0.14,0.89,-0.27,0.29,0.05
19801125,0.74,-0.04,-0.19,-0.12,-0.6,0.05
19801126,0.5,-0.04,-0.71,0.11,0.03,0.05
19801128,0.27,0.15,0.03,-0.1,-0.22,0.05
19801201,-2.21,0.93,0.35,-0.04,0.37,0.06
19801202,-0.3,-0.36,0.25,-0.03,0.38,0.06
19801203,-0.07,0.53,-0.36,-0.41,0.38,0.06
19801204,-0.13,0.56,-0.19,-0.37,0.11,0.06
19801205,-1.91,0.62,0.91,0.04,0.16,0.06
19801208,-2.7,-0.81,1.69,0.06,0.4,0.06
19801209,-0.21,-0.61,0.21,0.14,-0.16,0.06
19801210,-1.61,0.38,0.81,-0.25,0.27,0.06
19801211,-1.15,-1.57,0.5,0.26,0.19,0.06
19801212,1.38,-0.02,-1.05,-0.08,-0.6,0.06
19801215,0.11,0.21,-0.45,0.34,-0.36,0.06
19801216,0.72,-0.76,-0.44,0.45,-0.27,0.06
19801217,1.52,-0.75,-0.33,0.09,-0.39,0.06
19801218,0.4,0.34,1.24,-1.12,0.28,0.06
19801219,0.57,0.2,0.59,-0.47,0.4,0.06
19801222,1.29,-0.36,-0.01,-0.35,0.37,0.06
19801223,-0.31,0.4,0.14,0.03,0.22,0.06
19801224,0.34,-0.01,0.17,-0.1,-0.2,0.06
19801226,0.44,-0.07,-0.27,0,-0.23,0.06
19801229,-1.07,0.33,-0.23,0.42,0.1,0.06
19801230,0.16,-0.03,-0.44,0.32,-0.08,0.06
19801231,0.35,0.58,-0.33,-0.24,-0.08,0.06
19810102,0.56,0.35,0.62,-0.49,0.23,0.05
19810105,0.95,-0.27,0.91,-0.66,0.96,0.05
19810106,0.05,0.18,0.85,-0.41,0.64,0.05
19810107,-2.64,-1.26,1.79,-0.2,0.74,0.05
19810108,-1.37,0.77,0.63,-0.17,0.39,0.05
19810109,0.37,0.65,-0.35,0.09,0.11,0.05
19810112,0.02,0.42,0.44,-0.17,0.2,0.05
19810113,-0.33,0.14,0.07,0.06,-0.09,0.05
19810114,0.26,0.21,-0.34,0.08,-0.2,0.05
19810115,0.48,-0.08,-0.46,0.34,-0.27,0.05
19810116,0.48,0,-0.08,0.13,-0.08,0.05
19810119,-0.24,0.33,0.21,-0.19,0,0.05
19810120,-1.89,0.67,0.55,-0.26,0.19,0.05
19810121,-0.36,0.07,0.32,-0.15,0.14,0.05
19810122,-0.82,0.4,0.08,-0.1,0.25,0.05
19810123,-0.05,0.23,-0.21,-0.09,-0.27,0.05
19810126,-0.51,-0.13,0.33,0.07,0.16,0.05
19810127,1,-0.49,-0.3,0.24,-0.26,0.05
19810128,-0.46,0.47,0.34,-0.54,0.31,0.05
19810129,-0.08,0.33,0.43,-0.56,0.47,0.05
19810130,-0.47,0.46,0.96,-0.5,0.78,0.05
19810202,-2.24,-0.16,1.78,-0.29,1.06,0.06
19810203,1.07,-1,-0.48,0.36,-0.3,0.06
19810204,0.22,0.42,-0.17,0.01,0.02,0.06
19810205,0.93,0.1,-0.26,0.1,-0.06,0.06
19810206,0.77,0.13,-0.44,0.27,-0.4,0.06
19810209,-0.99,0.66,0.52,-0.3,0.72,0.06
19810210,-0.14,0.06,0.11,-0.13,0.28,0.06
19810211,-0.74,0.4,0.53,-0.23,0.41,0.06
19810212,-0.66,0.03,0.54,0.07,0.39,0.06
19810213,-0.31,0.04,-0.09,0.23,0.06,0.06
19810217,0.44,-0.54,-0.05,0.4,-0.13,0.06
19810218,0.45,-0.31,-0.49,0.03,-0.26,0.06
19810219,-1.47,0.39,0.51,-0.28,0.21,0.06
19810220,-0.19,-0.1,0.5,-0.18,0.16,0.06
19810223,0.54,-0.36,-0.11,0,-0.08,0.06
19810224,0.18,0.2,-0.12,-0.27,0.12,0.06
19810225,0.7,-0.77,-0.21,0.02,0.25,0.06
19810226,1.16,0.01,-0.7,0.12,0,0.06
19810227,0.96,0.16,-0.48,0.36,-0.41,0.06
19810302,0.6,-0.03,-0.44,0.03,-0.47,0.05
19810303,-0.92,0.72,0.55,-0.59,0.1,0.05
19810304,0.14,-0.02,0.3,-0.21,0.04,0.05
19810305,-0.51,0.61,0.19,-0.2,0.23,0.05
19810306,-0.09,0.44,0.16,-0.61,0.26,0.05
19810309,0.73,-0.39,-0.46,0.11,-0.14,0.05
19810310,-0.46,0.03,0.54,-0.26,0.28,0.05
19810311,-0.32,0.05,0.35,-0.24,0.06,0.05
19810312,2.21,-1.07,-0.68,0.1,-0.27,0.05
19810313,0.08,0.24,0.5,-0.74,0,0.05
19810316,1.02,-0.31,-0.06,-0.13,0.26,0.05
19810317,-0.45,0.35,0.71,-0.02,0.16,0.05
19810318,0.22,0.22,0.28,-0.18,0.31,0.05
19810319,-0.5,0.85,0.6,-0.6,0.48,0.05
19810320,0.62,0.34,-0.28,0.16,-0.24,0.05
19810323,1.02,-0.49,-0.99,1.09,-0.69,0.05
19810324,-0.58,0.45,-0.28,0.33,-0.34,0.05
19810325,1.54,-0.56,-0.46,0.16,-0.42,0.05
19810326,-0.45,0.55,0.1,0,-0.33,0.05
19810327,-1.01,0.68,0.08,-0.21,0.14,0.05
19810330,-0.3,0.22,-0.07,-0.04,0.23,0.05
19810331,1.04,-0.2,-0.09,-0.13,-0.2,0.05
19810401,0.49,0.2,0,0.1,0.07,0.05
19810402,-0.09,0.41,0.2,-0.2,0.21,0.05
19810403,-0.49,0.63,0.26,-0.01,-0.09,0.05
19810406,-1.11,0.35,0.15,0.11,0.03,0.05
19810407,-0.03,0.39,0.23,-0.04,0.17,0.05
19810408,0.32,0.11,0.21,0.02,-0.09,0.05
19810409,0.36,0.26,0.44,-0.15,0.32,0.05
19810410,0.02,0.53,-0.12,-0.03,0.04,0.05
19810413,-1.04,0.5,0.33,0.24,0.15,0.05
19810414,-0.55,0.16,0.73,0.05,-0.05,0.05
19810415,1.02,-0.18,-0.4,0.23,-0.36,0.05
19810416,0.45,0.39,-0.43,0.09,-0.21,0.05
19810420,0.54,-0.03,-0.32,0.54,-0.18,0.05
19810421,-0.94,0.61,0.37,0.17,0.48,0.05
19810422,-0.08,0.21,0.37,0.04,0.14,0.05
19810423,-0.02,0.48,-0.06,-0.14,0.24,0.05
19810424,0.7,-0.18,-0.13,0.21,0.08,0.05
19810427,0.21,-0.23,0.04,-0.22,0.15,0.05
19810428,-0.94,-0.24,0.63,-0.09,0.29,0.05
19810429,-0.95,0.13,0.19,-0.06,0.15,0.05
19810430,0,0.18,-0.42,-0.11,0.04,0.05
19810501,-0.18,-0.02,-0.28,0.09,-0.17,0.06
19810504,-1.53,-0.32,0.43,0.01,0.19,0.06
19810505,-0.41,-0.38,-0.36,0.4,-0.51,0.06
19810506,0.4,-0.05,-0.39,0.44,-0.5,0.06
19810507,0.73,-0.2,-0.34,0.21,-0.13,0.06
19810508,0.09,0.36,0.07,-0.06,-0.09,0.06
19810511,-1.41,0.4,0.72,-0.43,0.32,0.06
19810512,0.65,-0.55,0.16,-0.06,0.15,0.06
19810513,-0.04,0.53,-0.16,-0.66,0,0.06
19810514,0.56,0.09,0.18,-0.19,-0.2,0.06
19810515,0.61,-0.11,0.26,-0.07,-0.14,0.06
19810518,0.15,0.02,-0.33,0.26,-0.14,0.06
19810519,-0.32,0.03,0,0.16,-0.06,0.06
19810520,0.1,0.42,-0.4,0.13,-0.23,0.06
19810521,-0.11,0.42,0.11,-0.07,-0.08,0.06
19810522,-0.01,0.39,-0.11,-0.07,-0.25,0.06
19810526,0.88,-0.48,-0.39,0.47,-0.37,0.06
19810527,0.64,0.26,-0.23,0.3,-0.12,0.06
19810528,-0.16,0.83,0.29,-0.41,0.32,0.06
19810529,-0.48,0.68,0.35,0,0.26,0.06
19810601,-0.23,0.32,0.36,0.01,0.45,0.06
19810602,-1.45,0.23,0.9,-0.11,0.57,0.06
19810603,-0.03,-0.14,0.14,-0.06,0.03,0.06
19810604,0.16,0.13,-0.08,-0.14,-0.01,0.06
19810605,0.84,-0.63,-0.25,0.27,-0.17,0.06
19810608,-0.03,-0.14,0.45,-0.04,0.16,0.06
19810609,-0.34,-0.09,0.33,0.05,-0.03,0.06
19810610,0.25,-0.12,0.41,-0.34,0.12,0.06
19810611,1.01,-0.03,0.07,-0.25,0.04,0.06
19810612,-0.04,0.41,0.46,-0.36,0.33,0.06
19810615,0.07,0,1.1,-0.7,0.63,0.06
19810616,-1.16,0.1,1.36,-0.49,0.73,0.06
19810617,0.68,-0.74,-0.25,0.25,0.02,0.06
19810618,-1.21,0.55,0.25,-0.11,0.37,0.06
19810619,0.37,-0.21,-0.35,0.31,-0.26,0.06
19810622,-0.2,-0.08,0.27,-0.09,-0.11,0.06
19810623,0.92,-0.74,-0.18,0.13,0.1,0.06
19810624,-0.55,0.47,0.17,-0.06,-0.02,0.06
19810625,0.1,-0.07,-0.08,0.14,-0.2,0.06
19810626,-0.19,0.24,-0.24,0.21,-0.19,0.06
19810629,-0.62,-0.12,0.35,-0.14,0.14,0.06
19810630,-0.65,-0.25,0.02,0.11,0.15,0.06
19810701,-0.98,0.27,-0.02,-0.13,-0.05,0.06
19810702,-0.95,0.03,0.55,-0.14,0.45,0.06
19810706,-1.12,-0.45,0.82,0.21,0.08,0.06
19810707,0.34,-0.73,-0.13,0.43,-0.61,0.06
19810708,0.09,-0.16,-0.03,0.13,-0.33,0.06
19810709,0.66,-0.15,-0.62,0.3,-0.39,0.06
19810710,0.1,0.23,-0.11,-0.36,0.04,0.06
19810713,0.12,-0.14,0.28,-0.01,-0.21,0.06
19810714,-0.12,-0.35,-0.33,0.33,-0.34,0.06
19810715,0.38,0.12,-0.24,-0.03,-0.04,0.06
19810716,0.14,0.17,-0.27,0.12,-0.14,0.06
19810717,0.29,-0.01,-0.26,0.01,-0.09,0.06
19810720,-1.59,0.23,0.33,0.17,0.09,0.06
19810721,-0.5,-0.56,-0.07,0.32,-0.09,0.06
19810722,-0.89,0.37,0.29,-0.28,0.23,0.06
19810723,0.14,-0.3,-0.24,0.24,-0.38,0.06
19810724,0.8,-0.26,0.03,-0.13,-0.16,0.06
19810727,0.82,-0.33,-0.4,0.3,-0.33,0.06
19810728,-0.51,0.28,0.27,-0.21,0.18,0.06
19810729,-0.04,0.04,0.32,-0.21,-0.02,0.06
19810730,0.56,-0.08,-0.43,-0.02,-0.25,0.06
19810731,0.77,-0.19,-0.35,0.02,-0.3,0.06
19810803,-0.34,-0.19,0.12,0.35,-0.11,0.06
19810804,0.42,-0.54,-0.47,0.56,-0.33,0.06
19810805,1.05,-0.55,-0.27,0.32,-0.44,0.06
19810806,0.09,0.17,0.1,-0.18,0,0.06
19810807,-0.45,0.22,0.25,-0.08,-0.05,0.06
19810810,0.34,-0.66,0.05,0.31,-0.24,0.06
19810811,0.85,-0.54,-0.11,-0.06,-0.35,0.06
19810812,-0.24,0.31,0.27,-0.06,0.27,0.06
19810813,0.05,0.02,-0.27,0,-0.31,0.06
19810814,-0.7,0.51,0.12,-0.14,0.28,0.06
19810817,-1.01,-0.04,0.62,0.01,0.19,0.06
19810818,-1.1,-0.16,0.7,-0.28,0.51,0.06
19810819,0.19,-0.2,-0.28,0.06,-0.09,0.06
19810820,0.15,0.15,-0.24,0.05,-0.08,0.06
19810821,-1.03,0.42,0.85,-0.44,0.48,0.06
19810824,-2.96,0.05,1.8,-0.36,1.19,0.06
19810825,-0.53,-1.06,-0.12,0.04,-0.47,0.06
19810826,-0.12,-0.05,0.2,-0.19,0.14,0.06
19810827,-1.07,0.3,0.8,-0.25,0.43,0.06
19810828,0.41,-0.14,-0.03,-0.01,-0.06,0.06
19810831,-1.14,0.06,0.86,0.07,0.5,0.06
19810901,0.12,-0.53,-0.11,0.14,0,0.06
19810902,0.26,0.03,-0.16,-0.03,-0.1,0.06
19810903,-1.91,0.25,1.19,-0.26,0.82,0.06
19810904,-1.04,-0.06,0.42,-0.13,0.45,0.06
19810908,-1.97,-0.79,1.09,-0.07,0.86,0.06
19810909,0.25,-0.25,-0.22,0.24,-0.18,0.06
19810910,1.49,0.02,-0.73,0.18,-0.82,0.06
19810911,1.16,0,-0.25,0.01,0.02,0.06
19810914,-0.78,0.65,-0.02,0,0.3,0.06
19810915,-0.62,0.43,0.41,-0.14,0.27,0.06
19810916,-0.85,-0.18,1.1,-0.02,0.5,0.06
19810917,-1.48,0.18,1.31,-0.28,0.56,0.06
19810918,-0.92,-0.27,0.76,-0.31,0.24,0.06
19810921,0.54,-0.74,0.26,0.29,0.05,0.06
19810922,-0.52,0.16,0.47,-0.19,0.43,0.06
19810923,-1.22,-0.93,0.91,0.09,0.38,0.06
19810924,-0.39,0.32,0.18,-0.02,-0.06,0.06
19810925,-2.4,-1.11,1.75,-0.23,0.74,0.06
19810928,1.94,-1.82,-1.59,1.08,-1.24,0.06
19810929,0.85,1.52,-1.26,-0.01,-0.38,0.06
19810930,0.28,0.54,-0.31,-0.18,-0.21,0.06
19811001,0.66,-0.02,-0.82,0.43,-0.47,0.05
19811002,1.96,-0.14,-0.96,0.45,-0.94,0.05
19811005,0.31,0.54,-0.24,0.01,-0.19,0.05
19811006,-0.07,0.29,-0.93,0.37,-0.62,0.05
19811007,1.55,-0.01,-0.79,0.05,-0.3,0.05
19811008,0.88,0.39,-0.65,0.03,-0.05,0.05
19811009,-0.49,0.61,0.87,-0.25,0.81,0.05
19811012,-0.22,0.31,0.28,-0.03,0.2,0.05
19811013,-0.22,0.46,-0.09,0.12,-0.07,0.05
19811014,-1.58,0.42,1,-0.12,0.57,0.05
19811015,0.55,-0.39,-0.13,0.19,-0.38,0.05
19811016,-0.36,0.33,0.33,0.06,0.16,0.05
19811019,-0.21,-0.18,0.27,0.18,0.25,0.05
19811020,0.95,-0.4,-0.6,0.28,-0.31,0.05
19811021,-0.12,0.42,-0.48,0.35,-0.33,0.05
19811022,-0.38,0.12,0,0.3,-0.24,0.05
19811023,-0.8,0.4,0.09,0.06,0.04,0.05
19811026,-0.46,-0.09,-0.1,0.45,-0.14,0.05
19811027,0.93,-0.14,-0.54,0.15,-0.15,0.05
19811028,0.22,0.24,-0.19,0.04,-0.11,0.05
19811029,-0.38,0.06,0.02,0.06,-0.1,0.05
19811030,2.15,-1.13,-0.23,-0.19,-0.36,0.05
19811102,1.89,-0.66,-1.36,0.61,-0.82,0.05
19811103,0.43,0.14,-0.15,0.03,0.04,0.05
19811104,0.16,0.11,0.09,0,0.08,0.05
19811105,-0.71,0.58,0.64,-0.22,0.52,0.05
19811106,-0.51,0.29,0.48,-0.3,0.24,0.05
19811109,0.35,-0.55,0.72,-0.06,0.05,0.05
19811110,-0.4,0.35,0.63,-0.16,0.28,0.05
19811111,0.12,-0.21,0.49,-0.43,0.17,0.05
19811112,0.23,0.12,0.52,-0.36,0.3,0.05
19811113,-1.15,0.68,1.11,-0.38,0.54,0.05
19811116,-1.31,-0.22,1.08,0.05,0.5,0.05
19811117,0.51,-0.68,0.07,0.21,-0.17,0.05
19811118,-0.45,0.37,0.41,-0.27,0.61,0.05
19811119,0.42,-0.49,-0.56,0.51,-0.67,0.05
19811120,0.85,-0.17,-0.51,0.18,-0.26,0.05
19811123,-0.1,-0.02,-0.42,0.35,-0.11,0.05
19811124,1.21,-0.82,-0.19,0.18,0.08,0.05
19811125,0.34,0.11,-0.04,-0.2,0.14,0.05
19811127,0.7,-0.1,-0.36,-0.03,0.09,0.05
19811130,0.79,-0.39,-0.85,0.47,-0.7,0.05
19811201,-0.23,0.1,0.1,-0.13,0.53,0.04
19811202,-1.01,0.64,0.27,-0.11,0.32,0.04
19811203,0.31,-0.39,-0.16,0.21,0.09,0.04
19811204,0.65,-0.21,-0.1,0.05,0.09,0.04
19811207,-0.78,0.14,0.41,0.06,0.14,0.04
19811208,-0.48,-0.38,0.13,0.03,0.14,0.04
19811209,0.41,-0.27,-0.51,-0.01,-0.27,0.04
19811210,0.14,0.15,-0.02,-0.11,0.17,0.04
19811211,-0.56,0.42,-0.03,0.02,0.08,0.04
19811214,-1.59,0.2,0.64,-0.01,0.23,0.04
19811215,0.04,0.06,0.02,-0.26,0.15,0.04
19811216,-0.36,0.38,-0.12,0.05,0.02,0.04
19811217,0.4,-0.2,-0.62,0.5,-0.25,0.04
19811218,0.63,-0.12,-0.41,-0.01,0,0.04
19811221,-0.46,0.09,0.36,0.1,0.01,0.04
19811222,-0.39,0.08,0.39,0,0.41,0.04
19811223,-0.4,0.29,0.19,-0.09,0.04,0.04
19811224,0.21,0.02,-0.14,-0.19,-0.05,0.04
19811228,-0.27,-0.08,0.29,0.22,0.09,0.04
19811229,-0.57,-0.05,0.42,0,0.33,0.04
19811230,0.35,-0.1,-0.11,0.05,0.14,0.04
19811231,0.3,0.43,-0.2,-0.14,0.11,0.04
19820104,0.17,-0.03,0.58,-0.52,0.3,0.04
19820105,-2.03,0.66,1.47,-0.64,0.95,0.04
19820106,-0.81,0,0.72,-0.34,0.51,0.04
19820107,-0.27,0.27,0.08,-0.29,0.13,0.04
19820108,0.44,0.01,0.08,-0.17,0.04,0.04
19820111,-2.28,0.46,1.77,-0.18,0.79,0.04
19820112,-0.55,-0.4,0.13,-0.18,0.09,0.04
19820113,-1.27,0.4,0.33,-0.14,0.22,0.04
19820114,0.47,-0.38,-0.4,0.18,-0.39,0.04
19820115,0.61,0.07,-0.8,0.14,-0.32,0.04
19820118,0.58,-0.59,-0.52,0.31,-0.38,0.04
19820119,-0.93,0.52,0.78,-0.33,0.69,0.04
19820120,-0.62,0.28,0.57,-0.28,0.42,0.04
19820121,0.31,-0.25,0.03,0.16,0.06,0.04
19820122,-0.38,0.06,0.6,-0.18,0.29,0.04
19820125,-0.41,-0.97,0.32,0,0.17,0.04
19820126,-0.17,-0.04,0.08,0.16,0,0.04
19820127,0.34,-0.43,-0.24,0.2,-0.17,0.04
19820128,2.53,-0.81,-1.71,0.48,-1.16,0.04
19820129,1.12,-0.03,-0.74,0.2,-0.33,0.04
19820201,-1.79,0.95,0.8,-0.27,0.78,0.05
19820202,0.27,-0.05,-0.16,-0.18,0.12,0.05
19820203,-0.93,0.77,0.55,-0.49,0.76,0.05
19820204,-0.2,-0.05,0.23,-0.11,0.23,0.05
19820205,0.77,-0.12,-0.08,-0.12,0.07,0.05
19820208,-2.16,0.3,1.6,-0.28,0.73,0.05
19820209,-0.94,-0.38,0.94,-0.26,0.65,0.05
19820210,0.6,-0.46,-0.12,-0.06,-0.13,0.05
19820211,-0.14,-0.18,0.45,0.07,0.22,0.05
19820212,-0.07,0.17,-0.08,-0.02,0.06,0.05
19820216,-0.45,-0.31,0.1,0.14,0.19,0.05
19820217,-0.19,0.44,-0.36,0.06,-0.15,0.05
19820218,0.06,-0.11,-0.43,-0.02,-0.08,0.05
19820219,-0.47,0.01,0.44,-0.21,0.2,0.05
19820222,-1.25,0.44,1.6,-0.83,0.8,0.05
19820223,-0.21,-0.65,0.98,-0.52,0.44,0.05
19820224,1.39,-0.98,-0.29,-0.13,-0.45,0.05
19820225,-0.04,0.58,-0.3,-0.16,0.18,0.05
19820226,-0.16,0.04,0.43,-0.28,0.16,0.05
19820301,0.24,-0.05,0.31,-0.47,0.45,0.04
19820302,-0.38,0.34,1.09,-0.39,0.73,0.04
19820303,-1.52,0,1.97,-0.9,1.21,0.04
19820304,-1.08,-0.05,1.39,-0.32,0.46,0.04
19820305,-0.68,-0.49,1.69,-0.49,0.65,0.04
19820308,-1.61,-0.07,2.1,-0.5,0.92,0.04
19820309,0.7,-1.38,-0.6,0.31,-0.37,0.04
19820310,0.5,0.15,-0.45,0.29,-0.51,0.04
19820311,-0.12,-0.04,0.29,0.02,-0.02,0.04
19820312,-0.8,0.06,0.55,-0.1,0.14,0.04
19820315,0.49,-0.65,-0.98,0.56,-0.56,0.04
19820316,-0.06,0.35,-0.28,0.1,0.11,0.04
19820317,-0.16,0.14,-0.09,-0.1,0.06,0.04
19820318,1.12,-0.08,-0.95,0.31,-0.72,0.04
19820319,0.3,0.43,-0.35,-0.04,-0.26,0.04
19820322,1.87,-0.39,-1.62,0.53,-0.69,0.04
19820323,0.59,-0.01,-0.53,0.27,-0.12,0.04
19820324,-0.45,0.5,0.16,-0.14,0.46,0.04
19820325,0.31,0.37,-0.35,-0.01,0.07,0.04
19820326,-0.89,0.59,0.34,-0.16,0.36,0.04
19820329,0.13,0.04,-0.22,0.01,-0.23,0.04
19820330,0.01,0.02,0.02,0.1,0.05,0.04
19820331,-0.23,0.21,0.09,-0.03,0.09,0.04
19820401,1.37,-0.51,-0.99,0.17,-0.29,0.05
19820402,1.06,-0.36,-1.12,0.67,-0.77,0.05
19820405,-0.31,0.33,-0.15,0.13,0.09,0.05
19820406,0.48,-0.21,-0.11,0.26,-0.3,0.05
19820407,0.15,0.27,-0.22,0.24,-0.28,0.05
19820408,0.58,-0.09,-0.32,0.21,0.03,0.05
19820412,-0.21,0.16,0.15,-0.04,0.27,0.05
19820413,-0.04,0.14,0.22,-0.21,0.38,0.05
19820414,-0.17,0.03,0.22,0.07,0.06,0.05
19820415,0.39,-0.01,-0.53,0.38,-0.19,0.05
19820416,0.47,-0.04,-0.3,0.02,-0.25,0.05
19820419,-0.09,0.21,0.5,-0.2,0.33,0.05
19820420,-0.93,0.6,0.68,-0.41,0.66,0.05
19820421,0.23,-0.02,0.22,-0.23,0.4,0.05
19820422,1.01,-0.48,-0.56,0.14,-0.66,0.05
19820423,1.06,-0.4,-0.75,0.46,-0.45,0.05
19820426,0.43,-0.04,-0.48,0.1,0.13,0.05
19820427,-0.91,0.41,0.35,0,0.39,0.05
19820428,-0.61,0.61,-0.03,-0.01,0.12,0.05
19820429,-0.9,0.5,0.41,-0.32,0.36,0.05
19820430,0.18,-0.01,-0.19,-0.05,-0.13,0.05
19820503,0.27,-0.32,0.06,-0.07,-0.05,0.05
19820504,0.59,-0.06,-0.19,0.3,-0.34,0.05
19820505,0.12,-0.17,0.12,0.25,-0.16,0.05
19820506,0.83,-0.09,-0.15,0.15,-0.2,0.05
19820507,0.69,-0.29,-0.19,0.24,-0.58,0.05
19820510,-0.75,0.36,0.11,0.15,0.09,0.05
19820511,0.79,-0.34,-0.46,0.23,-0.41,0.05
19820512,-0.31,0.13,0.26,-0.4,0.3,0.05
19820513,-0.62,0.46,0.02,0.07,0.23,0.05
19820514,-0.13,0.25,-0.04,0.09,0.03,0.05
19820517,-1.06,0.31,0.46,0.05,0.42,0.05
19820518,-0.82,0.03,0.31,-0.19,0.21,0.05
19820519,-0.76,0.2,0.37,-0.01,0.24,0.05
19820520,-0.44,-0.31,0.31,0.09,0,0.05
19820521,0.16,-0.35,0.17,-0.18,0.14,0.05
19820524,-0.08,-0.4,-0.19,0.03,-0.22,0.05
19820525,-0.3,0.15,0.19,0.16,0.14,0.05
19820526,-1.26,0.02,0.6,-0.19,0.43,0.05
19820527,-0.47,0.05,0,0.2,-0.29,0.05
19820528,-0.38,0.78,0.01,0.03,-0.13,0.05
19820601,-0.38,-0.23,-0.14,0.11,-0.45,0.04
19820602,0.31,-0.2,-0.32,-0.12,-0.24,0.04
19820603,-0.2,0.14,0.63,-0.09,-0.1,0.04
19820604,-1.51,0.41,0.82,-0.39,0.61,0.04
19820607,-0.14,-0.47,0.04,0.08,-0.15,0.04
19820608,-0.44,0.03,0.22,0.02,-0.1,0.04
19820609,-0.69,-0.28,0.24,0.24,0.24,0.04
19820610,0.37,-0.14,-0.3,0.13,-0.1,0.04
19820611,1.52,-0.23,-0.45,0.12,0.01,0.04
19820614,-1.14,0.41,0.71,-0.09,0.43,0.04
19820615,-0.38,-0.11,0.24,0.02,0.32,0.04
19820616,-0.56,0.5,0.29,-0.37,0.59,0.04
19820617,-1.05,0.15,0.72,-0.31,0.56,0.04
19820618,-0.55,-0.12,0.19,-0.13,0.1,0.04
19820621,-0.07,0.18,-0.19,0.31,0.15,0.04
19820622,0.77,-0.47,-0.71,0.35,-0.26,0.04
19820623,1.52,-0.56,-1.18,0.39,-0.61,0.04
19820624,-0.17,0.38,0.22,-0.04,0.46,0.04
19820625,-0.59,0.32,0.05,-0.06,0.15,0.04
19820628,0.74,-0.53,-0.59,0.42,-0.22,0.04
19820629,0.01,-0.29,0.59,-0.21,0.7,0.04
19820630,-0.39,0.72,0.69,-0.27,0.29,0.04
19820701,-0.79,0.35,0.55,-0.19,0.44,0.05
19820702,-0.75,0.52,0.45,-0.26,0.2,0.05
19820706,-0.44,0.03,0.11,0.21,0.37,0.05
19820707,-0.21,-0.04,0.13,-0.03,0.16,0.05
19820708,0.02,-0.67,-0.16,0.11,-0.07,0.05
19820709,1.08,-0.15,-0.37,-0.1,-0.01,0.05
